Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
f0268df7-588d-3e55-bab9-e29862a3be00,PCP532,73 CENTRAL ST,WEST BOYLSTON,MA,01583-1418,42.369417,-71.785036,508-835-2271,6974.639999999995,54
fc0bcb63-569b-3658-aa03-71cf89aea64e,PCP1336,563 BROADWAY,EVERETT,MA,02149-3749,42.405938,-71.054649,617-389-0013,4262.279999999998,33
10fb096e-706f-3f84-af35-4bab399a8d11,PCP2370,61 ROSELAND ST,SOMERVILLE,MA,02143-3524,42.390445,-71.101033,617-354-1353,4262.279999999998,33
518271fa-2372-3b99-9b3f-a9ccc3cfc33b,PCP2704,31 HASTINGS ST,MENDON,MA,01756-1090,42.09387,-71.544519,508-473-12005,3874.7999999999984,30
3f2049bf-104e-3a16-8ccc-56796662fced,PCP3189,409 FORTUNE BLVD,MILFORD,MA,01757-1741,42.158691999999995,-71.521419,508-473-7400,1679.0800000000004,13
129f29ed-9183-311f-a596-9c762d8cb08c,PCP3741,655 BOSTON RD,BILLERICA,MA,01821-5338,42.559673,-71.260947,978-670-2706,3616.4799999999987,28
207d191f-2b0f-31de-ab6a-52265042af59,PCP3850,1 W WATER ST,WAKEFIELD,MA,01880-2930,42.50436,-71.064061,781-932-0559,7232.959999999995,56
20a2afdf-7859-3515-ab4e-539ec8bc5f44,PCP4064,369 TAPPAN ST,BROOKLINE,MA,02445-5370,42.323853,-71.142003,617-734-8459,4778.919999999997,37
5e3989cf-b359-30a4-8d6d-158a04628d58,PCP4272,370 WASHINGTON ST,BROOKLINE,MA,02445-6874,42.323853,-71.142003,617-939-6299,6716.319999999995,52
e73f5da9-599e-3c0d-976f-ee2e4421f347,PCP5128,1176 MEMORIAL DR B,CHICOPEE,MA,01020-3958,42.175668,-72.572257,413-593-3101,5553.8799999999965,43
d4fb7b1c-8423-3477-961f-7298f92f6b94,PCP5229,ONE BROOKWOOD RD,HOLYOKE,MA,01040-9510,42.211656,-72.642448,413-533-0001,4908.079999999997,38
6092e2a8-bf40-3b65-9d03-9eb8e7e651c1,PCP5851,68 EVERGREEN ST,KINGSTON,MA,02364-1471,41.987196000000004,-70.74194200000001,781-585-8199,7491.279999999994,58
10a9d347-0146-3fbf-b74d-8f085f1bc461,PCP6927,71 MAIN ST,WESTMINSTER,MA,01473-1472,42.5546,-71.90544,978-855-0645,4649.7599999999975,36
6cc64df6-05b9-3a9f-927f-bacb1ef58c9a,PCP7093,2 DUNDEE PARK DR,ANDOVER,MA,01810-3725,42.648044,-71.161751,978-684-7544,1291.6000000000001,11
973e7384-d05b-32ad-a8cc-c39191ee9150,PCP7483,152 N ST,PITTSFILED,MA,01201,42.452045,-73.26054,413-443-8480,9041.199999999993,71
d2edc181-c35d-3d2a-aee2-f16358d1dccc,PCP8352,116 PLEASANT ST,EASTHAMPTON,MA,01027-2756,42.265435,-72.670813,413-530-2318,4778.919999999997,37
32836213-4ac7-3021-aad8-6383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,01536-1614,42.209151,-71.683644,508-839-3616,14595.079999999987,113
96b4c0c9-8d37-3e0b-86e2-2cae96fc19f0,PCP9164,1645 FALMOUTH RD,CENTERVILLE,MA,02632-2935,41.662727,-70.357208,508-790-4244,9299.519999999993,72
650a367a-d609-342d-a540-a99645f509b4,PCP9751,36 N BEDFORD ST,EAST BRIDGEWATER,MA,02333-1186,42.037278,-70.94045899999999,508-735-9406,9686.999999999993,75
502a2ddb-e54a-3b43-9ad9-8103221c44d6,PCP9755,7 BARON WAY,LITTLETON,MA,01460-1122,42.535931,-71.490569,978-580-1342,10849.439999999991,85
2b12b49e-7072-3859-b39d-d2140fc27137,PCP9802,45 KNOB HILL ST,SHARON,MA,02067-3126,42.108463,-71.185182,781-784-0513,10849.439999999991,84
f572718f-a826-3e8d-9269-07387910d3c5,PCP10192,413 HIGHLAND AVE,SOMERVILLE,MA,02144-2516,42.390445,-71.101033,617-623-1900,3099.8399999999992,24
22f35ea9-04e3-3ea7-92e3-c6bfd6530d81,PCP10403,85 WALSH ST,RANDOLPH,MA,02368-2648,42.178993,-71.052654,401-261-5131,16144.999999999985,126
2cdbd26a-7304-3a85-93bc-9e92c6a91f00,PCP10689,403 HIGHLAND AVE,SOMERVILLE,MA,02144-2530,42.390445,-71.101033,617-666-5800,4391.439999999998,34
438e9d44-1f8f-3c7f-807c-754e714c4e29,PCP11164,441 WASHINGTON AVE,CHELSEA,MA,02150-3679,42.396824,-71.031348,617-889-5528,4391.439999999998,34
7de1976a-eff4-3ca6-ac09-274462ae76ef,PCP11412,888 MAIN ST,WINCHESTER,MA,01890-1913,42.452752000000004,-71.144319,781-729-2660,5941.359999999996,46
aec53c3f-8025-3167-a079-8c82c2b6255d,PCP11526,440 HUMPHREY ST,SWAMPSCOTT,MA,01907-2574,42.468059000000004,-70.89126,781-581-0326,9686.999999999993,75
043c2193-7fbd-3a5c-ad68-275230f1f3d4,PCP11873,DOVER MEDICAL PROFESSIONAL BUILDING,DOVER,MA,02030-2374,42.234159999999996,-71.291167,508-785-2319,11753.55999999999,91
4d4f0156-9110-3edd-aa94-53f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,413-348-6257,10461.959999999992,81
92a2baa4-3c1f-3479-9d37-47bb0598277f,PCP12009,1355 MAIN ST,HOLDEN,MA,01520-1060,42.355801,-71.862574,508-829-6731,6328.839999999996,49
7da64a9d-c5e6-3b94-9ef6-06ec8a3ef38e,PCP12012,400 HUNNEWELL ST,NEEDHAM,MA,02494-1300,42.281593,-71.242414,781-214-6261,8007.919999999994,62
ccafb5f7-0a90-3c10-9803-d2e8798178a4,PCP12382,71 ADAMS ST,MILTON,MA,02187,42.241557,-71.082432,617-686-9378,2712.3599999999997,21
d6e720e9-fa6b-3631-8609-353bc9d1a5a2,PCP12398,1211 HIGHLAND AVE,NEEDHAM,MA,02492-2627,42.281593,-71.242414,781-449-4090,6328.839999999996,49
1e4eec39-df1e-3c10-8132-6c74bbcaf05b,PCP14240,27 RAILROAD AVE,DUXBURY,MA,02332-3877,42.044307,-70.70604499999999,781-934-6945,4003.959999999998,31
035605de-febb-3393-a5a6-0c6745acb5b6,PCP14346,1121 WASHINGTON ST,NEWTON,MA,02465-2149,42.331876,-71.208402,617-244-1162,774.9599999999999,6
26ea591f-d8ea-399b-821e-98d97e88c7fd,PCP14796,112 MAIN ST,NORTHBOROUGH,MA,01532-1914,42.323342,-71.646236,508-393-7223,4133.119999999998,32
b805291c-07be-346e-be67-c92411ccdfab,PCP14929,318 HARVARD ST,BROOKLINE,MA,02446-2912,42.323853,-71.142003,617-975-1969,5812.199999999996,45
fbd0dab0-e4f4-3d2f-9e4d-1972b21c3079,PCP15030,71 ADAMS ST,MILTON,MA,02186-3431,42.241557,-71.082432,617-429-5011,3616.4799999999987,28
966874de-c438-32e7-b720-8a798a7c80e5,PCP15183,89 ABBOTTSFORD RD,BROOKLINE,MA,02446-5871,42.323853,-71.142003,617-734-5042,2066.5600000000004,16
32cea709-9cc0-3f5b-b6f6-c151ec4e5aa8,PCP17078,109 ADAMS ST,SAGAMORE,MA,02561,41.782888,-70.5321,508-888-5005,12011.87999999999,93
09207265-689c-3412-84b2-fcecbaf68b7f,PCP17279,28 BESSOM ST,MARBLEHEAD,MA,01945-2329,42.495629,-70.83582,781-631-3333,2195.7200000000003,17
d750c37d-55ef-3ddc-a612-90946d8ccc9a,PCP17339,1266 FURNACE BROOK PKWY,QUINCY,MA,02169-7482,42.261006,-71.008988,339-987-0767,2841.5199999999995,23
74036847-72aa-3eef-81ad-d672e3ff5cba,PCP18088,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,508-885-0788,1679.0800000000004,14
707bfbf6-85d4-375f-b12a-43ff210ec187,PCP18175,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,413-772-0612,2970.6799999999994,23
1607e74e-eb20-3211-9558-1005aac29c94,PCP19836,1 PLEASANT ST,MAYNARD,MA,01754-1360,42.425955,-71.45625600000001,978-897-8276,3616.4799999999987,28
4cd7de25-382b-30f8-94d5-e353e3eca86a,PCP20489,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,508-785-1770,8782.879999999994,69
371e53b1-b1f9-3ffd-91de-b16fa5cd8439,PCP20573,1140 THORNDIKE ST,PALMER,MA,01069-1509,42.187794,-72.30846899999997,413-283-2946,5553.8799999999965,43
036f1255-5cd0-357e-a68d-80470fb3c7dd,PCP20982,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,617-277-1344,8266.239999999994,64
d6c83c6a-f78f-3e23-a2f4-444f9519d576,HOLLISTON VISION CENTER INC,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,508-429-1330,6716.319999999995,53
44f4ae53-034a-3b60-ac43-b37d207f3c4a,WHOLE BODY SOLUTIONS INC,605 HANCOCK ST,QUINCY,MA,02170-1952,42.261006,-71.008988,617-328-6300,5812.199999999996,45
68eb10e2-c299-3050-a595-cab343ca9392,WESTERN MASS. PHYSICAL THERAPY  P.C.,290 1ST ST,PITTSFIELD,MA,01201-4751,42.451840000000004,-73.260685,413-443-4246,5424.719999999997,42
d9dd997b-4c99-3892-a417-d3f6032a2b79,PCP23208,1155 PURCHASE ST,NEW BEDFORD,MA,02740-6634,41.661303000000004,-70.937913,508-997-2900,7620.439999999994,59
a85aae86-4c07-35fa-9c60-64cd7319d4f4,PCP23598,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-277-7583,3745.6399999999985,29
864966c4-767d-3973-b6df-7dc1581d4d30,PCP24037,450 N MAIN ST,SHARON,MA,02067-1172,42.108463,-71.185182,781-588-2311,12657.67999999999,99
6c62aa8d-4c23-355a-a76c-1a3db1d1d0c7,PCP24094,150 FEARING ST,AMHERST,MA,01002-1942,42.363534,-72.50729100000001,413-345-5148,3099.8399999999992,24
c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,PULMONARY PHYSICIANS,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,871-595-3366,8782.879999999994,68
21fef6e9-1145-31a3-a8e8-d5b67ed44020,PCP25354,180 SODA SPRING CREEK DR,SHEFFIELD,MA,01257-0910,42.10365,-73.359887,413-229-3640,1679.0800000000004,13
279b2a85-ab64-3dec-90df-fbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,978-473-6078,8653.719999999994,67
e8134182-3ed9-3b41-abdc-9f4a47b23f2d,PCP25990,33 ELECTRIC AVE,FITCHBURG,MA,01420-7954,42.601977000000005,-71.81586999999999,978-343-4747,7362.119999999994,57
05799cad-f02d-382e-9b80-b0f833d6af4d,PCP26276,5 WALLACE ST,METHUEN,MA,01844-6425,42.742751,-71.178588,617-318-8557,8395.399999999994,65
0e6f2bac-3320-326d-8a70-4cfe58f60ea6,PCP26569,80 ERDMAN WAY,LEOMINSTER,MA,01453-1840,42.520876,-71.770611,978-696-5674,1291.6000000000001,11
7fb56fd2-71ad-336a-9204-57765bd1e5d4,PCP26624,425 N RD,HAMPDEN,MA,01036-9535,42.071188,-72.41771800000001,413-566-8503,12657.67999999999,98
4e3e5b89-c728-38dc-82d4-9b0cf77a46ab,PCP27697,6 COURTHOUSE LN,CHELMSFORD,MA,01824-1726,42.597055,-71.3697,978-452-3711,1162.44,9
7a58857e-6c97-3bd9-8867-f02eb9421c03,PCP27809,691 MASSACHUSETTS AVE,ARLINGTON,MA,02476-4991,42.418721999999995,-71.163912,617-242-4228,4520.599999999998,35
02c83e60-3465-320f-9259-ccc8ff20832c,PCP28253,48 N PLEASANT ST,AMHERST,MA,01002-1758,42.363534,-72.50729100000001,413-256-3456,3616.4799999999987,28
7dd23b71-a0a7-3e4a-9198-a5798e490e9e,PCP28694,233 HARVARD ST,BROOKLINE,MA,02446-5074,42.323853,-71.142003,617-697-9252,3745.6399999999985,29
40b31ec9-f9fa-31aa-a969-696b0ed228cb,PCP28800,GAIL A RACICOT EDD,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-752-7514,3358.159999999999,26
cded94db-6a8c-3c00-9eca-874e428de7f7,PCP28956,531 KING ST,LITTLETON,MA,01460-1279,42.535931,-71.490569,978-452-37114,6716.319999999995,52
