Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,387.48,3
f95eebbf-70d7-385e-8e4c-748c79c6d644,Gloucester Community Based Outpatient Clinic (CBOC),199 Main Street,Gloucester,MA,01930,42.613102,-70.66085,800-838-6331,3616.4799999999987,28
3a2242e0-de37-303b-bdfc-e160c7eae518,Worcester Vet Center,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,508-753-7902,49132.44000000041,382
dd1f04b3-54cd-3ff0-96e3-a9aec2078301,PCP1444,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,978-346-4450,6974.639999999995,54
6c9e7a79-b894-3260-8ebd-e57350dd1ce6,PCP4375,170 HIGH ST,TAUNTON,MA,02780-3536,41.903324,-71.094987,508-813-0317,10074.479999999992,79
efc250d9-d21b-3bd8-aad5-a8b944558eb2,PCP9318,39 CROSS ST,PEABODY,MA,01960-1628,42.534279,-70.969782,617-320-1756,3487.319999999999,27
4d4f0156-9110-3edd-aa94-53f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,01054-9770,42.468897999999996,-72.48457900000001,413-348-6257,6328.839999999996,49
ff917dd4-ffbb-3f4c-b2df-445a7e9d29aa,PCP15541,35 BURT ST,NORTON,MA,02766-2569,41.965340999999995,-71.18178,508-285-3370,11366.07999999999,88
bee3973f-125a-3713-807e-8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,508-865-9951,3616.4799999999987,28
82a283ca-861f-34a6-9e6c-c3d1c65d3899,SOUTH SHORE PHYSIATRY AND SPASTICITY MANAGEMENT,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,781-348-2202,7232.959999999995,57
036f1255-5cd0-357e-a68d-80470fb3c7dd,PCP20982,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,617-277-1344,3099.8399999999992,25
0ecfab97-a691-3a05-8880-9c8c9aba0fad,PCP21027,1330 BEACON ST,BROOKLINE,MA,02446-3204,42.323853,-71.142003,617-688-5814,3745.6399999999985,29
b3abd026-7e38-369d-837d-26d8ef20688d,PCP25722,236 HIGHLAND AVE,SOMERVILLE,MA,02143-1495,42.390445,-71.101033,617-666-4400,1679.0800000000004,13
5f69238d-cce3-3a8d-82ef-68ccc7896825,PCP25824,65 WACHUSETT RD,NEEDHAM,MA,02492-3922,42.281593,-71.242414,781-449-1995,4391.439999999998,34
dafd8575-9c32-3e4d-8e3a-2b7864108b7e,PCP28421,36 STEWART TER,BELMONT,MA,02478-3956,42.395317,-71.180284,617-484-8835,5683.039999999996,45
f2e2f8e9-32ca-3f82-b950-03008f887e4b,PCP28589,1371 BEACON ST,BROOKLINE,MA,02446-4905,42.323853,-71.142003,617-232-2435,3228.999999999999,25
9bd6ea26-d344-3409-aea7-2e925fd0d245,PCP32892,158 A BELMONT ST,WATERTOWN,MA,02472-2912,42.369451,-71.177925,617-744-6527,5553.8799999999965,43
eab2e908-4cf6-3482-82ac-1166d601e868,PCP33743,409 POND ST,BRAINTREE,MA,02184-6800,42.205416,-71.00216800000003,781-848-9978,9686.999999999993,76
6a2d8e10-7652-3577-ad35-bcfef069454d,PCP34070,2100 DORCHESTER AVE,DORCHESTER,MA,02124-5615,42.33196,-71.020173,617-296-4000,4262.279999999998,33
b5c2fd1e-6151-3b0d-be8f-9f16b6a2354a,PCP34600,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,617-731-2689,9299.519999999993,72
319eb4c8-4685-3a85-b97d-22a765f2601e,PCP36649,8 GALLERIA MALL DR,TAUNTON,MA,02780-3758,41.903324,-71.094987,508-821-2238,9945.319999999992,77
5a16b048-09b6-3d69-ae61-4715bec676c9,PCP37449,340 WOOD RD,BRAINTREE,MA,02184-2401,42.205416,-71.00216800000003,781-849-1111,2970.6799999999994,24
6b895676-7457-317f-9277-2b51348001cd,PCP41075,185 LINCOLN ST,HINGHAM,MA,02043-1795,42.224319,-70.880673,617-755-7941,2583.2,20
637e6816-f8ff-3e5a-9b69-bd9f7cc56ab5,PCP42922,500 CONGRESS ST,QUINCY,MA,02169-0908,42.261006,-71.008988,617-773-9900,7362.119999999994,57
0a5b8c70-967a-361d-90dc-5a67069d2a06,NATALIE L. CHAMBERS  M.D.  P.C.,31 EDGERTON DR,NORTH FALMOUTH,MA,02556-8050,41.641994,-70.630719,508-563-2690,1808.2400000000005,14
5e7e506f-1a50-373e-9885-d7343b436273,MENDOZA AND CHANG LLC,55 FOGG RD,WEYMOUTH,MA,02190-2455,42.206676,-70.94584499999998,781-624-8564,5941.359999999996,47
703674b2-fc4a-32a4-899e-a58c00af3ffd,PSYCHIATRIC ASSOCIATES OF MALDEN  P.C.,578 MAIN ST,MALDEN,MA,02148-3900,42.42938,-71.058706,781-397-6789,6845.479999999995,53
ea26f841-7a69-3b1c-9246-827f31e5f750,VALLEY CHIROPRACTIC AND REHABILITATION  LLC,155 MAPLE ST,SPRINGFIELD,MA,01105-1828,42.115454,-72.539978,413-285-8060,8395.399999999994,65
b5dd5661-5644-3f9c-b4d5-2d749b42e89d,PCP60992,1205 CENTRAL ST,LEOMINSTER,MA,01453-5903,42.520876,-71.770611,508-868-2450,3616.4799999999987,28
f7b0e439-02e7-3906-adda-9cc3df2d9777,PCP62924,77 E MERRIMACK ST,LOWELL,MA,01852-1900,42.63898,-71.321141,978-452-3711,4003.959999999998,31
8af39394-b83c-399d-b1dc-56931ecf1ed8,PCP63416,11 E EMERSON ST,MELROSE,MA,02176-2721,42.455723,-71.05901899999999,888-547-8785,3228.999999999999,25
1312039d-7a48-3783-bd3a-b908b870af50,NEW ENGLAND EAR NOSE AND THROAT LLC,2000 WASHINGTON ST,NEWTON,MA,02462-1648,42.331876,-71.208402,617-910-0368,5424.719999999997,43
468f1a3a-b969-32dc-8c59-006c3fd16096,PCP69475,611 MAIN ST,WINCHESTER,MA,01890-1902,42.452752000000004,-71.144319,781-756-8989,4908.079999999997,38
fb28cf4c-955b-32c7-906e-4b9ad6f5678a,LC HOLBROOK  INC.,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,42.140346,-70.997861,781-767-5200,6845.479999999995,54
0507f525-c041-34d0-b731-f39f2b7239c0,PCP83022,32 E NORTHFIELD RD,NORTHFIELD,MA,01360-9668,42.677091,-72.453876,413-773-0009,6199.679999999996,48
169d10aa-a347-3930-9f6a-499b98965fca,PCP85071,1 MIFFLIN PL,CAMBRIDGE,MA,02138-4907,42.376043,-71.11868,617-492-9362,3228.999999999999,25
ba9ec87e-e350-3b57-8d85-be6ec8c1414a,PCP87526,30 LANCASTER ST,BOSTON,MA,02114-1704,42.338551,-71.018253,,4133.119999999998,32
f9d686d4-0133-30a3-ab72-80c9e93921f4,PCP95496,169 N FRANKLIN ST,HOLBROOK,MA,02343-1111,42.140346,-70.997861,,9299.519999999993,72
956467eb-664b-3e19-80fd-b1d02707862f,PAUL GLAZER  M.D.  P.C.,822 BOYLSTON ST,CHESTNUT HILL,MA,02467-2595,42.331876,-71.208402,617-860-6388,4908.079999999997,39
eb39dca7-a51b-3f72-a276-89fb9f80002e,PCP106710,271 MAIN ST,EAST DOUGLAS,MA,01516-2170,42.080784,-71.715992,,4908.079999999997,38
0269fb69-594d-3cb3-a711-3c391e96f434,PCP121072,155 MILLENIUM CIR,LAKEVILLE,MA,02347-1248,41.834412,-70.957166,,14982.559999999987,116
b10cdee7-8421-3cef-a191-364fadeffd9e,PCP122323,2110 DORCHESTER AVE,DORCHESTER,MA,02124-5690,42.33196,-71.020173,,2841.5199999999995,22
fbbf379a-2cf8-3818-b3ff-62f88d68ce77,PCP129065,11 TREMONT ST,KINGSTON,MA,02364-1231,41.987196000000004,-70.74194200000001,,5553.8799999999965,43
4afe828b-d23e-3b89-afa4-f2fa00720415,PCP131717,31 WILLIAMSTOWN RD,LANESBOROUGH,MA,01237-9524,42.535857,-73.24113299999999,,6457.999999999995,50
bdea7937-8a09-3972-816d-98dbc1b47c0b,MCNALLY BROTHERS,1066 GRANBY RD,CHICOPEE,MA,01020-1539,42.175668,-72.572257,413-534-4224,645.8,5
34abc2c2-7cc9-3bfe-88c5-3c8d941d2bdc,PCP136682,296 FALL RIVER AVE,SEEKONK,MA,02771-5506,41.839797999999995,-71.31804699999999,,7878.759999999994,61
150d4bec-d11c-3014-8818-45127743725d,PCP155636,69 BAYVIEW AVE,BERKLEY,MA,02779-1924,41.838060999999996,-71.07761500000001,,13820.119999999988,108
58dcc9f2-80d7-32f8-a79c-170d89714a66,PCP168404,231 ELM ST,WALPOLE,MA,02081-1903,42.146285999999996,-71.255604,,3874.7999999999984,30
6b8842fc-b5eb-3d65-abf7-51b976596df5,PCP191101,10 LIBERTY ST,DANVERS,MA,01923-2577,42.574174,-70.95051600000001,978-835-6331,8137.079999999994,63
84ac4b3e-d22a-3dc3-8cff-8ef9da2d2905,TRISTAN MEDICAL PC,184 W MAIN ST,NORTON,MA,02766-1243,41.965340999999995,-71.18178,508-824-0243,8524.559999999994,67
9771715e-35d8-3905-a511-c7b36c0f6c20,PCP201060,10 CORDAGE PARK CIR,PLYMOUTH,MA,02360-7338,41.897892,-70.62403,,4391.439999999998,34
752207c6-2e3a-3aa3-bc06-8e90e4c1fd0b,DRX UC SAUGUS PC,371 BROADWAY,SAUGUS,MA,01906-1905,42.468432,-71.01394599999999,781-233-1000,9816.159999999993,76
a28cd484-3470-3a55-b181-f3a64c7a54a7,PCP205759,298 WASHINGTON ST,GLOUCESTER,MA,01930-4832,42.62885,-70.685875,978-283-4000,3616.4799999999987,28
5f30b2e2-1983-39be-b08f-2ee89cade148,NEW ENGLAND COMMUNITY MEDICAL SERVICES PLLC,50 SUTHERLAND RD,BRIGHTON,MA,02135-7132,42.33196,-71.020173,617-566-1700,1937.4000000000005,15
d13cde7c-ff1d-3f95-a7f4-7de3d957c08c,ASTHMA AND ALLERGY PHYSICIANS LLC,675 PARAMOUNT DR,RAYNHAM,MA,02767-5416,41.930477,-71.046214,508-822-4100,6974.639999999995,54
2bb9c7cb-3baf-3d2a-9498-dc7db13061d7,NUCH OF MASSACHUSETTS  LLC,648 OLD W CENTRAL ST C,FRANKLIN,MA,02038-3827,42.084858,-71.41057099999998,508-541-9201,3874.7999999999984,30
0370a670-9e18-333e-b00f-8972f4b4144f,STEWARD MEDICAL GROUP  INC,88 WASHINGTON ST,TAUNTON,MA,02780-2465,41.903324,-71.094987,508-828-7000,11366.07999999999,89
8b5cc350-008c-3f97-ac95-f22004a178a0,BAY STATE PHYSICAL THERAPY OF RANDOLPH PC,1830 MAIN ST,TEWKSBURY,MA,01876-4712,42.612088,-71.227845,978-710-6254,4908.079999999997,38
5c900690-e695-3e69-a4cc-5f538ac3a04f,SOUTHCOAST PHYSICIANS GROUP  INC..,12 MAIN ST,LAKEVILLE,MA,02347-1606,41.834412,-70.957166,508-973-2432,8912.039999999994,70
e31c65e6-5053-388a-b793-917a8f58ab17,STURDY MEMORIAL ASSOCIATES  INC.,211 PARK ST,ATTLEBORO,MA,02703-3143,41.931653000000004,-71.294503,508-236-7901,4908.079999999997,38
fa39b515-ef6d-3b4f-80cb-55d6c482aadc,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,100 DN MAIN ST,CARVER,MA,02330-1046,41.875178999999996,-70.74671500000001,866-389-2727,2583.2,20
09e5ff51-a86d-398c-a10a-e12d5764117a,UMASS MEMORIAL MEDICAL GROUP  INC.,281 LINCOLN ST,WORCESTER,MA,01605-2138,42.269478,-71.807783,508-334-1000,3616.4799999999987,28
e3dab42a-a7eb-3c2a-8b34-88488e3af854,STEWARD MEDICAL GROUP  INC,2007 BAY ST,TAUNTON,MA,02780-1086,41.903324,-71.094987,508-844-4200,11882.71999999999,92
12dafd90-8c30-3c76-a9ae-f0272596d49a,SIGNATURE HEALTHCARE MEDICAL GROUP INC,1215 BROADWAY,RAYNHAM,MA,02767-1942,41.930477,-71.046214,508-894-0400,10203.639999999992,79
34620b09-e72f-33e1-bf2c-0190724aa099,UMASS MEMORIAL MEDICAL GROUP  INC.,50 LEOMINSTER RD,STERLING,MA,01564-2146,42.447924,-71.776045,978-422-5082,3874.7999999999984,30
ca1a6e3c-ff6c-3e18-842b-bb5a0a9206fe,MASS OPTOMETRIC ASSOCIATES  PLLC,1 SCAMMELL ST,QUINCY,MA,02169-6706,42.261006,-71.008988,617-773-1353,4262.279999999998,33
17de15ad-15e5-33c3-bb56-b4a333face33,STEWARD MEDICAL GROUP  INC,440 SWANSEA MALL DR,SWANSEA,MA,02777-4114,41.758163,-71.21418100000001,508-689-3414,2066.5600000000004,16
4d9877c9-5eb6-3db0-8bdb-cd2b01a6b668,SOUTHCOAST PHYSICIANS GROUP  INC..,208 MILL RD,FAIRHAVEN,MA,02719-5208,41.633619,-70.871306,508-996-1800,6328.839999999996,49
5d4a38f6-6b92-35b4-9a6e-16304971ce2b,WACHUSETT RADIOLOGY INC,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,978-297-2311,6587.159999999995,51
31735c51-db46-32c8-a0f7-a57048bfe34c,HARRINGTON PHYSICIAN SERVICES INC,128 MAIN ST,STURBRIDGE,MA,01566-1556,42.10481,-72.08774,508-347-9240,2066.5600000000004,16
92819cdc-db9e-387e-8c4f-4b2b4e8b2e4f,SAINTS WALK-IN MEDICAL CENTER - URGENT CARE AND OCCUPATIONAL HEALTH,1230 BRIDGE STREET,LOWELL,MA,1850,42.6653405,-71.3038939,978-459-2273,129.16,1
0d1563c1-d56c-362e-9e3d-d74463ebbe0f,URGENT CARE MEDICAL CLINIC,629 PLEASANT STREET,BROCKTON,MA,2301,42.0892313,-71.04551,508-583-0010,387.48,3
0c127383-39c2-30f2-bd62-448ea6fe1385,FAMILY MEDICAL CENTER,210 WASHINGTON STREET,FAIRHAVEN,MA,2719,41.6420636,-70.8889896,508-992-5546,129.16,1
ad933cee-594c-3f13-b6ef-20f89ecd91ff,ROUTE 6 WALK IN EMERGENCY OFFICE,1589 FALL RIVER AVENUE,SEEKONK,MA,2771,41.7847869,-71.3116365,508-336-4550,258.32,2
4e916854-3a59-3f17-bb16-7c406148d822,HANOVER FAMILY HEALTH AND URGENT CARE,1399 WASHINGTON STREET,HANOVER,MA,2339,42.144202,-70.844005,781-829-1000,387.48,3
a76bda1d-f42d-3046-b8c6-021f3db0a086,WALK IN AND PRIMARY CARE,808 MAIN STREET,WALTHAM,MA,2451,42.3760766,-71.242893,781-894-8200,1420.7600000000002,11
3265f387-6c51-32ee-8f6d-b2a89caa34d5,CHELSEA MGH HEALTH CENTER MEDICAL WALK IN,151 EVERETT AVENUE,CHELSEA,MA,2150,42.3961274,-71.0392206,617-884-8300,258.32,2
c63d0602-724d-3d74-958a-a31b1364eaef,HARVARD VANGUARD BRAINTREE PRACTICE URGENT CARE,111 GROSSMAN DRIVE,BRAINTREE,MA,2184,42.21004,-70.999539,781-849-1000,645.8,5
cbbee84d-7644-3b24-9f41-e3747f5050df,FAMILY HEALTH CENTER,26 QUEEN STREET,WORCESTER,MA,1610,42.2590345,-71.8139319,508-860-7777,3099.8399999999992,24
f1313c7d-3148-335b-adc3-337f15567b82,WINCHESTER HOSPITAL FAMILY MEDICAL CENTER,500 SALEM STREET,WILMINGTON,MA,1887,42.5805281,-71.1438654,978-988-6105,258.32,2
e3f1676b-9b40-3544-af4e-17a06bbb98bb,CODMAN SQUARE HEALTH CENTER,637 WASHINGTON STREET,DORCHESTER,MA,2124,42.2894365,-71.0719941,617-825-9660,387.48,3
b81688f5-bd0e-3c99-963f-860d3e90ab5d,URGENT CARE MEDICAL CLINIC,581 BOYLSTON STREET,BOSTON,MA,2116,42.3505548,-71.0766054,617-247-1400,1808.2400000000005,14
eeca3319-9cbf-382e-a7ee-43986c981135,TAUNTON WALK IN HEALTH CLINIC,58 TREMONT STREET,TAUNTON,MA,2780,41.9048719,-71.106073,508-822-2311,1291.6000000000001,10
6e62e63b-c39a-3211-99d8-8b8f0f06774e,GREAT BROOK VALLEY HEALTH CENTER,19 TACOMA STREET,WORCESTER,MA,1605,42.3023113,-71.7661395,508-852-1805,387.48,3
62fa9127-485f-3032-87cc-6576d91fec94,LAHEY CLINIC NORTHSHORE,1 ESSEX CENTER DRIVE,PEABODY,MA,1960,42.5369864,-70.9465423,978-538-4000,4262.279999999998,33
b60f8daf-0362-3c28-9b54-216e7f3e80bd,FALMOUTH HOSPITAL CLINIC AT BOURNE,1 TROWBRIDGE ROAD,BUZZARDS BAY,MA,2532,41.740785,-70.5980121,508-743-0322,129.16,1
d672f853-e2a5-324e-98fa-c6d5f8dfc255,WALTHAM URGENT CARE,9 HOPE AVENUE,WALTHAM,MA,2453,42.3700513,-71.2490152,617-243-5591,387.48,3
27f06acd-f732-3871-be87-889fef7d9010,CONCENTRA URGENT CARE - GREENFIELD,489 BERNARDSTON ROAD,GREENFIELD,MA,1301,42.6087525,-72.5857131,413-772-5055,258.32,2
b06770b5-b695-3c1a-9685-ae2223966ff7,GENERAL HEALTH CARE,66 SOUTH WASHINGTON STREET,NORTH ATTLEBORO,MA,2760,41.9799756,-71.3329695,508-643-0100,258.32,2
108ccece-277a-396f-8bf2-1527f74458eb,ON CALL URGENT CARE CENTER,51 LOCUST STREET,NORTHAMPTON,MA,1060,42.3323152,-72.6545646,413-584-7425,258.32,2
0f7f97f6-693c-3de9-8190-85feaf4632e2,CONCENTRA URGENT CARE - EAST BOSTON,1 HARBORSIDE DRIVE,EAST BOSTON,MA,2128,42.3634497,-71.0256963,617-568-6500,129.16,1
700056a6-3aea-3efd-8423-a9acbd38a5ea,ROUTE 44 MEDICAL WALK-IN,106 UNITED STATES HIGHWAY 44,RAYNHAM,MA,2767,41.9051941,-71.0609995,508-824-1476,2970.6799999999994,23
90cf148c-69ed-3d33-aa86-b509c6b0b25f,PROMPT CARE WALK-IN CLINIC,170 GOVERNORS AVENUE,MEDFORD,MA,2155,42.4259086,-71.1113649,781-306-6180,129.16,1
1aedcb45-c507-3ad0-9010-6583d264ae72,PRIMA CARE / SOMERSET SWANSEA WALK IN CARE CENTER,67 GRAND ARMY OF THE REPUBLIC HIGHWAY,SOMERSET,MA,2726,41.7258413,-71.1590845,508-678-5631,129.16,1
